,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
2114,CHEMBL3899043,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,775.8800000000001,7.605320000000009,2.0,10.0,7.0
2115,CHEMBL3896361,COc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)c(Cl)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,856.4000000000001,7.0254000000000065,2.0,12.0,7.0
2116,CHEMBL3951670,COc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,835.9820000000002,6.680420000000007,2.0,12.0,7.0
2117,CHEMBL3942170,CCOc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,775.8800000000001,7.687000000000008,2.0,10.0,7.0
2118,CHEMBL3921580,CCOc1cc(N2CCC(N3CCN(CC(F)F)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,793.8700000000001,7.982600000000009,2.0,10.0,7.0
2119,CHEMBL3918852,CCOc1cc(N2CCC(N3CCN(CCC(F)(F)F)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,825.8870000000002,8.669900000000004,2.0,10.0,7.0
2120,CHEMBL3981549,CCOc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,835.9820000000002,6.762100000000007,2.0,12.0,7.0
2121,CHEMBL3979137,CS(=O)(=O)CCN1CCN(C2CCN(c3ccc(Nc4nccc(-c5c(-c6cccc(C(=O)Nc7c(F)cccc7F)c6)nc6ccccn56)n4)c(OCC(F)(F)F)c3)CC2)CC1,active,889.9519999999999,7.304500000000007,2.0,12.0,7.0
2122,CHEMBL3907119,COc1cc(N2CCC(N3CCN(CCF)C(=O)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,775.8360000000001,6.823500000000006,2.0,10.0,7.0
2124,CHEMBL3968197,COc1cc(N2CCN3CCOC[C@@H]3C2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,688.7390000000001,6.261800000000005,2.0,10.0,7.0
2126,CHEMBL3985754,COc1cc(N2CCC(OC)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,661.7130000000001,7.3562000000000065,2.0,9.0,7.0
2129,CHEMBL3898403,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,677.7310000000001,7.908500000000007,2.0,8.0,7.0
2130,CHEMBL3938043,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cc(F)cc4F)c3)nc3ccccn23)n1,active,695.7210000000001,8.047600000000006,2.0,8.0,7.0
2133,CHEMBL3982002,COc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,674.7560000000001,6.530900000000007,2.0,9.0,7.0
2137,CHEMBL3961913,COc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,738.8210000000001,5.907600000000005,2.0,11.0,7.0
2139,CHEMBL3927429,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,active,673.7679999999999,8.330400000000006,2.0,8.0,7.0
2140,CHEMBL3973106,COc1cc(CCCN2CCCCC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,673.7680000000001,8.159500000000007,2.0,8.0,7.0
2142,CHEMBL3915736,COc1cc(CCCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,688.7830000000001,6.921000000000007,2.0,9.0,7.0
2146,CHEMBL3894261,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,752.8480000000002,6.297700000000006,2.0,11.0,7.0
2147,CHEMBL3963200,CCOc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,690.7550000000001,6.891500000000007,2.0,10.0,7.0
2149,CHEMBL3934152,COc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,752.8480000000002,6.216020000000006,2.0,11.0,7.0
2154,CHEMBL3907857,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,active,688.7829999999999,7.663100000000008,2.0,9.0,7.0
2156,CHEMBL3968940,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,active,687.7949999999998,8.720500000000003,2.0,8.0,7.0
2160,CHEMBL3914814,CCCN1CCC(c2cc(OC)c(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,active,687.7949999999998,8.638820000000003,2.0,8.0,7.0
2163,CHEMBL3910989,COc1cc(C2CCN(CC(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,687.7950000000001,8.576400000000005,2.0,8.0,7.0
2166,CHEMBL3891415,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,751.8600000000001,7.273420000000008,2.0,10.0,7.0
2167,CHEMBL3986506,CCCc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,749.8880000000001,7.908900000000008,2.0,9.0,7.0
2170,CHEMBL3957811,COc1cc(N2CCC[C@H](O)C2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,647.6860000000001,6.702100000000006,3.0,9.0,7.0
2171,CHEMBL3960482,COc1cc(N2CCC[C@@H](O)C2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,647.6860000000001,6.702100000000006,3.0,9.0,7.0
2172,CHEMBL3983732,CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,688.7830000000001,7.661500000000007,2.0,9.0,7.0
2174,CHEMBL3974124,CCCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OC)c2)CC1,active,674.756,7.273000000000008,2.0,9.0,7.0
2176,CHEMBL3964932,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,674.7560000000002,7.271400000000007,2.0,9.0,7.0
2181,CHEMBL3905410,COc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,737.8330000000001,6.965000000000007,2.0,10.0,7.0
2184,CHEMBL3893256,CCOc1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,751.8600000000001,7.355100000000008,2.0,10.0,7.0
2189,CHEMBL3913169,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,active,779.8430000000001,7.436000000000007,2.0,10.0,7.0
2190,CHEMBL3940222,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(C(F)(F)F)ccn23)n1,active,829.8500000000001,8.315700000000005,2.0,10.0,7.0
2191,CHEMBL3944498,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,active,732.811,8.334800000000005,2.0,9.0,7.0
2192,CHEMBL3896003,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(C(F)(F)F)ccn23)n1,active,782.8180000000001,9.214500000000001,2.0,9.0,7.0
2193,CHEMBL3898691,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,active,811.8910000000002,6.426100000000006,2.0,11.0,7.0
2194,CHEMBL3899525,COc1cc(N2CCC(N3CCN(CCS(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3c(F)cccn23)n1,active,839.9450000000002,6.511100000000007,2.0,12.0,7.0
2195,CHEMBL3957736,COc1cc(N2CCC(N3CCN(CCF)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,active,779.8430000000001,7.436000000000007,2.0,10.0,7.0
2196,CHEMBL3918216,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,active,732.811,8.334800000000005,2.0,9.0,7.0
2197,CHEMBL3920947,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,active,811.8910000000002,6.426100000000006,2.0,11.0,7.0
2203,CHEMBL3918624,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,737.8330000000001,7.392100000000007,2.0,10.0,7.0
2243,CHEMBL3980301,COCCN1CCN(c2cc(OC)c(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,active,704.7819999999999,6.817820000000008,2.0,10.0,7.0
2244,CHEMBL3947574,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,807.9280000000002,6.595420000000006,2.0,11.0,7.0
2245,CHEMBL3944957,CCOc1cc(N2CCN(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,active,766.8750000000001,6.606120000000006,2.0,11.0,7.0
2250,CHEMBL3544983,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,active,491.39400000000035,5.7945000000000055,1.0,6.0,7.301029995663981
2252,CHEMBL3977450,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,active,509.3650000000004,4.306300000000005,1.0,8.0,7.301029995663981
2253,CHEMBL3959516,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,active,553.8160000000004,4.415400000000004,1.0,8.0,7.301029995663981
2254,CHEMBL3956820,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,active,492.91000000000037,3.7920000000000034,1.0,8.0,7.301029995663981
2255,CHEMBL3893890,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,active,509.3650000000004,4.306300000000005,1.0,8.0,7.301029995663981
2256,CHEMBL3928396,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,active,553.8160000000004,4.415400000000004,1.0,8.0,7.301029995663981
2257,CHEMBL3946242,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,active,492.91000000000037,3.7920000000000034,1.0,8.0,7.301029995663981
2258,CHEMBL3943570,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CCOCC2CO1,active,491.3750000000004,4.167200000000004,1.0,8.0,7.301029995663981
2259,CHEMBL3908311,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,active,509.3650000000004,4.306300000000005,1.0,8.0,7.301029995663981
2261,CHEMBL3924147,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,active,553.8160000000004,4.415400000000004,1.0,8.0,7.301029995663981
2262,CHEMBL3971781,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,active,509.3650000000004,4.306300000000005,1.0,8.0,7.301029995663981
2263,CHEMBL3914441,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,active,553.8160000000004,4.415400000000004,1.0,8.0,7.301029995663981
2264,CHEMBL3917220,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2CO1,active,475.3760000000004,4.930800000000005,1.0,7.0,7.301029995663981
2265,CHEMBL3968522,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,active,537.8170000000003,5.179000000000005,1.0,7.0,7.301029995663981
2266,CHEMBL3977759,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2CO1,active,475.3760000000004,4.930800000000005,1.0,7.0,7.301029995663981
2267,CHEMBL3928883,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,active,475.3760000000004,4.930800000000005,1.0,7.0,7.301029995663981
2268,CHEMBL3931623,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@H]2CO1,active,475.3760000000004,4.930800000000005,1.0,7.0,7.301029995663981
2269,CHEMBL3959774,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,active,493.3660000000004,5.069900000000005,1.0,7.0,7.301029995663981
2270,CHEMBL3962487,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,active,537.8170000000003,5.179000000000005,1.0,7.0,7.301029995663981
2271,CHEMBL3922278,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,active,476.91100000000034,4.555600000000004,1.0,7.0,7.301029995663981
2272,CHEMBL3924998,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,active,554.2720000000004,5.693300000000004,1.0,7.0,7.301029995663981
2273,CHEMBL3896122,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,active,493.3660000000004,5.069900000000005,1.0,7.0,7.301029995663981
2274,CHEMBL3893416,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,active,492.3590000000003,4.496400000000004,1.0,8.0,7.301029995663981
2276,CHEMBL3931427,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OC[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,active,510.34900000000033,4.635500000000005,1.0,8.0,7.301029995663981
2279,CHEMBL3947712,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1,active,506.36500000000035,4.169500000000004,2.0,7.0,7.301029995663981
2283,CHEMBL3917294,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN2CSC[C@H]2CO1,active,493.41600000000034,4.841300000000005,1.0,8.0,7.301029995663981
2284,CHEMBL3920036,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1C[C@@H]2CN(C)C[C@@H]2C1,active,459.3770000000003,5.407800000000005,1.0,6.0,7.301029995663981
2286,CHEMBL3986404,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,active,496.3220000000003,4.7355000000000045,1.0,8.0,7.301029995663981
2287,CHEMBL3961005,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,active,540.7730000000004,4.844600000000004,1.0,8.0,7.301029995663981
2289,CHEMBL3919145,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,active,478.3320000000003,4.5964000000000045,1.0,8.0,7.301029995663981
2290,CHEMBL3895424,COc1cc2c(Nc3ccc(Br)c(Cl)c3Cl)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,active,557.2280000000003,5.358900000000004,1.0,8.0,7.301029995663981
2291,CHEMBL3964605,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OCC3(OCCO3)[C@H]2O1,active,550.7930000000003,4.433600000000004,1.0,9.0,7.301029995663981
2294,CHEMBL3921689,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(F)F,active,558.7630000000004,4.950700000000004,1.0,8.0,7.301029995663981
2295,CHEMBL3955359,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,active,461.8770000000003,3.7345000000000024,1.0,8.0,7.301029995663981
2296,CHEMBL3964556,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,active,478.3320000000003,4.248800000000004,1.0,8.0,7.301029995663981
2297,CHEMBL3910031,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,active,522.7830000000002,4.357900000000003,1.0,8.0,7.301029995663981
2298,CHEMBL3907230,CCO[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,active,536.8100000000002,4.748000000000003,1.0,8.0,7.301029995663981
2301,CHEMBL3932115,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2CCO[C@H]12,active,492.7570000000003,4.733000000000004,1.0,7.0,7.301029995663981
2303,CHEMBL3928696,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CC1,active,390.2700000000002,5.477600000000003,1.0,5.0,7.301029995663981
2304,CHEMBL3949434,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@@H]1O[C@@H](OC)[C@@H](O)[C@H](O)[C@H]1O,active,512.3460000000002,2.5216000000000016,4.0,10.0,7.301029995663981
2305,CHEMBL3909626,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCN1C(=O)c2ccccc2C1=O,active,509.34900000000033,5.363800000000005,1.0,7.0,7.301029995663981
2307,CHEMBL3945353,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CNCC2,active,488.4000000000003,5.370000000000004,2.0,8.0,7.301029995663981
2308,CHEMBL3936151,CCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,active,463.3650000000003,4.788300000000004,1.0,7.0,7.301029995663981
2309,CHEMBL3945860,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCNCC2)n1,active,516.4540000000003,6.1913000000000045,2.0,8.0,7.301029995663981
2310,CHEMBL3898088,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCN(C)CC2)n1,active,530.4810000000002,6.533500000000005,1.0,8.0,7.301029995663981
2311,CHEMBL3957171,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCNCC2)no1,active,502.36200000000036,4.060400000000003,2.0,10.0,7.301029995663981
2312,CHEMBL3959857,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C)CC2)no1,active,516.3890000000004,4.402600000000004,1.0,10.0,7.301029995663981
2313,CHEMBL3952693,CCN1CCCCC1c1nc(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)no1,active,529.4280000000002,6.197700000000005,1.0,9.0,7.301029995663981
2314,CHEMBL3959254,CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)CC1,active,529.4280000000001,5.850100000000005,1.0,9.0,7.301029995663981
2315,CHEMBL3960016,CCN1CCCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)no2)C1,active,529.4280000000002,5.850100000000005,1.0,9.0,7.301029995663981
2316,CHEMBL3983938,CCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,active,477.3920000000002,5.178400000000005,1.0,7.0,7.301029995663981
2317,CHEMBL3938621,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CN(C)CC2,active,502.42700000000036,5.712200000000004,1.0,8.0,7.301029995663981
2318,CHEMBL3977030,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCCN2)n1,active,516.4540000000003,6.538900000000004,2.0,8.0,7.301029995663981
2319,CHEMBL3930406,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(C2CCCN(C)C2)n1,active,530.4810000000002,6.533500000000005,1.0,8.0,7.301029995663981
2320,CHEMBL3959195,CCN1CCC2N=C(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)SC2C1,active,518.4700000000003,5.675700000000005,1.0,8.0,7.301029995663981
2321,CHEMBL3914599,CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,active,491.41900000000027,5.568500000000006,1.0,7.0,7.301029995663981
2322,CHEMBL3923153,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CCCCCC#N)CCO1,active,530.4560000000005,5.852380000000006,1.0,8.0,7.301029995663981
2323,CHEMBL3958678,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc(N2CCN(C)CC2)n1,active,531.4690000000003,5.476100000000005,1.0,9.0,7.301029995663981
2324,CHEMBL3906715,COc1cc2c(Nc3cc(Cl)c(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,active,483.78300000000036,5.051600000000004,1.0,7.0,7.301029995663981
2325,CHEMBL3968519,COc1cc2c(Nc3cccc(Cl)c3Cl)ncnc2cc1OCC1CN(C(C)=N)CCCO1,active,490.39100000000036,5.155670000000004,2.0,7.0,7.301029995663981
2326,CHEMBL3944791,COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,active,483.78300000000036,5.051600000000004,1.0,7.0,7.301029995663981
2327,CHEMBL3897525,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCO1,active,502.36200000000036,3.564180000000002,2.0,8.0,7.301029995663981
2328,CHEMBL3919051,CCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,active,491.41900000000027,5.568500000000006,1.0,7.0,7.301029995663981
2329,CHEMBL3916567,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC(N)=O)CCO1,active,492.3630000000004,3.253700000000001,2.0,8.0,7.301029995663981
2330,CHEMBL3925803,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCCO1,active,527.4300000000004,4.118100000000004,1.0,8.0,7.301029995663981
2331,CHEMBL3913496,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCCO1,active,499.9340000000004,3.439980000000001,2.0,8.0,7.301029995663981
2332,CHEMBL3916225,COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCC1CN(C)CCO1,active,473.3710000000003,4.162320000000004,1.0,7.0,7.301029995663981
2333,CHEMBL3892030,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(C)(=O)=O)CCO1,active,513.4030000000004,3.7280000000000033,1.0,8.0,7.301029995663981
2334,CHEMBL3961472,CCS(=O)(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,active,527.4300000000001,4.118100000000003,1.0,8.0,7.301029995663981
2335,CHEMBL3923692,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(=O)(=O)CCCCl)CCO1,active,575.9020000000003,4.7271000000000045,1.0,8.0,7.301029995663981
2336,CHEMBL3947700,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2c(C)noc2C)CCO1,active,558.4220000000003,5.213640000000006,1.0,9.0,7.301029995663981
